id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
538070,2011/12,Mirpur,2011/12/03,Bangladesh,Pakistan,Pakistan,bat,normal,0,Pakistan,76,0,Nasir Hossain,Shere Bangla National Stadium,JD Cloete,Nadir Shah,Enamul Haque
536930,2011/12,Visakhapatnam,2011/12/02,India,West Indies,India,field,normal,0,India,0,5,V Kohli,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,AL Hill,S Ravi,S Asnani
538069,2011/12,Mirpur,2011/12/01,Bangladesh,Pakistan,Bangladesh,bat,normal,0,Pakistan,0,5,Shahid Afridi,Shere Bangla National Stadium,JD Cloete,Enamul Haque,Sharfuddoula
536929,2011/12,Cuttack,2011/11/29,India,West Indies,India,field,normal,0,India,0,1,RG Sharma,Barabati Stadium,AL Hill,SK Tarapore,S Ravi
530431,2011/12,Abu Dhabi,2011/11/23,Pakistan,Sri Lanka,Sri Lanka,bat,normal,0,Pakistan,0,3,Umar Akmal,Sheikh Zayed Stadium,Ahsan Raza,M Erasmus,RK Illingworth
530430,2011/12,,2011/11/20,Pakistan,Sri Lanka,Pakistan,bat,normal,0,Pakistan,26,0,Shahid Afridi,Sharjah Cricket Stadium,RK Illingworth,Zameer Haider,M Erasmus
530429,2011/12,,2011/11/18,Pakistan,Sri Lanka,Pakistan,bat,normal,0,Pakistan,21,0,Mohammad Hafeez,Dubai International Cricket Stadium,Ahsan Raza,M Erasmus,RK Illingworth
530428,2011/12,,2011/11/14,Pakistan,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,25,0,SL Malinga,Dubai International Cricket Stadium,RK Illingworth,Zameer Haider,M Erasmus
530427,2011/12,,2011/11/11,Pakistan,Sri Lanka,Sri Lanka,bat,normal,0,Pakistan,0,8,Shahid Afridi,Dubai International Cricket Stadium,Ahsan Raza,M Erasmus,RK Illingworth
514027,2011/12,Durban,2011/10/28,South Africa,Australia,South Africa,bat,normal,0,Australia,0,3,SR Watson,Kingsmead,JD Cloete,IJ Gould,RA Kettleborough
527016,2011/12,Bulawayo,2011/10/25,Zimbabwe,New Zealand,New Zealand,bat,normal,0,Zimbabwe,0,1,MN Waller,Queens Sports Club,O Chirombe,BNJ Oxenford,TJ Matibiri
521222,2011/12,Kolkata,2011/10/25,India,England,England,field,normal,0,India,95,0,RA Jadeja,Eden Gardens,S Asnani,BF Bowden,S Ravi
514026,2011/12,Port Elizabeth,2011/10/23,South Africa,Australia,South Africa,bat,normal,0,South Africa,80,0,M Morkel,St George's Park,S George,RA Kettleborough,IJ Gould
521221,2011/12,Mumbai,2011/10/23,India,England,England,bat,normal,0,India,0,6,SK Raina,Wankhede Stadium,S Asnani,BF Bowden,S Ravi
527015,2011/12,,2011/10/22,Zimbabwe,New Zealand,New Zealand,field,normal,0,New Zealand,0,4,MJ Guptill,Harare Sports Club,O Chirombe,BNJ Oxenford,TJ Matibiri
527014,2011/12,,2011/10/20,Zimbabwe,New Zealand,Zimbabwe,bat,normal,0,New Zealand,0,9,RJ Nicol,Harare Sports Club,BNJ Oxenford,RB Tiffin,TJ Matibiri
521220,2011/12,Chandigarh,2011/10/20,India,England,England,bat,normal,0,India,0,5,AM Rahane,"Punjab Cricket Association Stadium, Mohali",S Asnani,BF Bowden,S Ravi
514025,2011/12,Centurion,2011/10/19,South Africa,Australia,South Africa,field,D/L,1,Australia,93,0,RT Ponting,SuperSport Park,JD Cloete,IJ Gould,RA Kettleborough
531985,2011/12,Chittagong,2011/10/18,Bangladesh,West Indies,Bangladesh,field,normal,0,Bangladesh,0,8,Shakib Al Hasan,Zahur Ahmed Chowdhury Stadium,Enamul Haque,PR Reiffel,Sharfuddoula
521219,2011/12,Delhi,2011/10/17,India,England,England,bat,normal,0,India,0,8,V Kohli,Feroz Shah Kotla,BF Bowden,SK Tarapore,S Asnani
531984,2011/12,Mirpur,2011/10/15,Bangladesh,West Indies,Bangladesh,bat,normal,0,West Indies,0,8,MN Samuels,Shere Bangla National Stadium,Nadir Shah,PR Reiffel,Sharfuddoula
521218,2011/12,Hyderabad,2011/10/14,India,England,India,bat,normal,0,India,126,0,MS Dhoni,"Rajiv Gandhi International Stadium, Uppal",BF Bowden,SK Tarapore,S Asnani
531983,2011/12,Mirpur,2011/10/13,Bangladesh,West Indies,Bangladesh,field,normal,0,West Indies,40,0,LMP Simmons,Shere Bangla National Stadium,Enamul Haque,PR Reiffel,Nadir Shah
523805,2011,Dublin,2011/09/20,Ireland,Canada,Ireland,bat,normal,0,Ireland,56,0,,Clontarf Cricket Club Ground,NG Bagh,M Hawthorne,
523804,2011,Dublin,2011/09/19,Ireland,Canada,Canada,field,normal,0,Ireland,133,0,,Clontarf Cricket Club Ground,NG Bagh,M Hawthorne,
474481,2011,Cardiff,2011/09/16,England,India,England,field,D/L,1,England,0,6,JM Bairstow,Sophia Gardens,BR Doctrove,NJ Llong,M Erasmus
523734,2011,,2011/09/14,Zimbabwe,Pakistan,Zimbabwe,field,normal,0,Pakistan,28,0,Aizaz Cheema,Harare Sports Club,IJ Gould,RB Tiffin,TJ Matibiri
474480,2011,London,2011/09/11,England,India,England,field,D/L,1,,0,0,SK Raina,Lord's,M Erasmus,RK Illingworth,BR Doctrove
523733,2011,,2011/09/11,Zimbabwe,Pakistan,Zimbabwe,bat,normal,0,Pakistan,0,10,Mohammad Hafeez,Harare Sports Club,IJ Gould,RB Tiffin,TJ Matibiri
474479,2011,London,2011/09/09,England,India,England,field,D/L,1,England,0,3,RA Jadeja,Kennington Oval,M Erasmus,NJ Llong,BR Doctrove
523732,2011,Bulawayo,2011/09/08,Zimbabwe,Pakistan,Pakistan,bat,normal,0,Pakistan,5,0,Younis Khan,Queens Sports Club,O Chirombe,IJ Gould,TJ Matibiri
474478,2011,Southampton,2011/09/06,England,India,England,field,normal,0,England,0,7,AN Cook,The Rose Bowl,RJ Bailey,BR Doctrove,M Erasmus
474477,2011,Chester-le-Street,2011/09/03,England,India,England,field,normal,0,,0,0,,Riverside Ground,BR Doctrove,RK Illingworth,M Erasmus
483126,2011,Dublin,2011/08/25,Ireland,England,Ireland,field,D/L,1,England,11,0,EJG Morgan,Clontarf Cricket Club Ground,SJ Davis,M Hawthorne,RJ Bailey
516210,2011,Colombo,2011/08/22,Sri Lanka,Australia,Sri Lanka,field,normal,0,Sri Lanka,0,4,SL Malinga,R Premadasa Stadium,Asad Rauf,REJ Martinesz,AL Hill
522250,2011,Bulawayo,2011/08/21,Zimbabwe,Bangladesh,Zimbabwe,field,normal,0,Bangladesh,93,0,Shakib Al Hasan,Queens Sports Club,O Chirombe,HDPK Dharmasena,TJ Matibiri
516209,2011,Colombo,2011/08/20,Sri Lanka,Australia,Sri Lanka,bat,normal,0,Australia,0,5,XJ Doherty,R Premadasa Stadium,EAR de Silva,AL Hill,Asad Rauf
522249,2011,Bulawayo,2011/08/19,Zimbabwe,Bangladesh,Bangladesh,field,normal,0,Bangladesh,0,6,Rubel Hossain,Queens Sports Club,O Chirombe,HDPK Dharmasena,TJ Matibiri
522248,2011,,2011/08/16,Zimbabwe,Bangladesh,Bangladesh,field,normal,0,Zimbabwe,5,0,Mushfiqur Rahim,Harare Sports Club,HDPK Dharmasena,RB Tiffin,TJ Matibiri
516208,2011,Hambantota,2011/08/16,Sri Lanka,Australia,Australia,field,normal,0,Sri Lanka,78,0,WU Tharanga,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Asad Rauf,REJ Martinesz,AL Hill
522247,2011,,2011/08/14,Zimbabwe,Bangladesh,Zimbabwe,field,normal,0,Zimbabwe,0,7,BV Vitori,Harare Sports Club,HDPK Dharmasena,RB Tiffin,O Chirombe
516207,2011,Hambantota,2011/08/14,Sri Lanka,Australia,Sri Lanka,bat,normal,0,Australia,0,8,RT Ponting,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",AL Hill,RSA Palliyaguruge,Asad Rauf
522246,2011,,2011/08/12,Zimbabwe,Bangladesh,Zimbabwe,field,normal,0,Zimbabwe,0,4,BV Vitori,Harare Sports Club,HDPK Dharmasena,RB Tiffin,TJ Matibiri
516206,2011,,2011/08/10,Sri Lanka,Australia,Sri Lanka,bat,normal,0,Australia,0,7,MG Johnson,Pallekele International Cricket Stadium,EAR de Silva,AL Hill,Asad Rauf
474471,2011,Manchester,2011/07/09,England,Sri Lanka,England,bat,normal,0,England,16,0,IJL Trott,Old Trafford,BF Bowden,NJ Llong,RJ Bailey
474470,2011,Nottingham,2011/07/06,England,Sri Lanka,England,field,D/L,1,England,0,10,AN Cook,Trent Bridge,BF Bowden,RK Illingworth,NJ Llong
474469,2011,London,2011/07/03,England,Sri Lanka,England,bat,normal,0,Sri Lanka,0,6,LD Chandimal,Lord's,BF Bowden,NJ Llong,RK Illingworth
474468,2011,Leeds,2011/07/01,England,Sri Lanka,England,field,normal,0,Sri Lanka,69,0,DPMD Jayawardene,Headingley,BF Bowden,RA Kettleborough,NJ Llong
504779,2011,Aberdeen,2011/06/29,Scotland,Netherlands,Scotland,field,D/L,1,Scotland,0,5,,Mannofield Park,NG Bagh,PJ Nero,
474467,2011,London,2011/06/28,England,Sri Lanka,Sri Lanka,field,D/L,1,England,110,0,JM Anderson,Kennington Oval,BF Bowden,RK Illingworth,RJ Bailey
489225,2011,Jamaica,2011/06/16,West Indies,India,West Indies,field,normal,0,West Indies,0,7,AD Russell,"Sabina Park, Kingston",IJ Gould,JS Wilson,NA Malcolm
489224,2011,Antigua,2011/06/13,West Indies,India,India,field,normal,0,West Indies,103,0,A Martin,"Sir Vivian Richards Stadium, North Sound",IJ Gould,NA Malcolm,GO Brathwaite
489223,2011,Antigua,2011/06/11,West Indies,India,India,field,normal,0,India,0,3,AD Russell,"Sir Vivian Richards Stadium, North Sound",IJ Gould,NA Malcolm,GO Brathwaite
489222,2011,Trinidad,2011/06/08,West Indies,India,India,field,D/L,1,India,0,7,V Kohli,"Queen's Park Oval, Port of Spain",IJ Gould,PJ Nero,JS Wilson
489221,2011,Trinidad,2011/06/06,West Indies,India,West Indies,bat,normal,0,India,0,4,RG Sharma,"Queen's Park Oval, Port of Spain",IJ Gould,PJ Nero,NA Malcolm
489217,2011,Guyana,2011/05/05,West Indies,Pakistan,Pakistan,bat,normal,0,West Indies,0,10,LMP Simmons,Providence Stadium,EAR de Silva,NA Malcolm,JS Wilson
489216,2011,Barbados,2011/05/02,West Indies,Pakistan,West Indies,field,D/L,1,West Indies,1,0,Mohammad Hafeez,"Kensington Oval, Bridgetown",EAR de Silva,PJ Nero,JS Wilson
489215,2011,Barbados,2011/04/28,West Indies,Pakistan,Pakistan,field,normal,0,Pakistan,0,3,Misbah-ul-Haq,"Kensington Oval, Bridgetown",EAR de Silva,PJ Nero,NA Malcolm
489214,2011,St Lucia,2011/04/25,West Indies,Pakistan,Pakistan,field,normal,0,Pakistan,0,7,Ahmed Shehzad,"Beausejour Stadium, Gros Islet",EAR de Silva,NA Malcolm,PJ Nero
489213,2011,St Lucia,2011/04/23,West Indies,Pakistan,West Indies,bat,normal,0,Pakistan,0,8,Mohammad Hafeez,"Beausejour Stadium, Gros Islet",EAR de Silva,NA Malcolm,PJ Nero
503365,2011,Mirpur,2011/04/13,Bangladesh,Australia,Australia,bat,normal,0,Australia,66,0,MEK Hussey,Shere Bangla National Stadium,JD Cloete,Enamul Haque,Sharfuddoula
503364,2011,Mirpur,2011/04/11,Bangladesh,Australia,Bangladesh,bat,normal,0,Australia,0,9,SR Watson,Shere Bangla National Stadium,JD Cloete,Sharfuddoula,Nadir Shah
503363,2011,Mirpur,2011/04/09,Bangladesh,Australia,Bangladesh,field,normal,0,Australia,60,0,MJ Clarke,Shere Bangla National Stadium,JD Cloete,Nadir Shah,Enamul Haque
433606,2010/11,Mumbai,2011/04/02,India,Sri Lanka,Sri Lanka,bat,normal,0,India,0,6,MS Dhoni,Wankhede Stadium,Aleem Dar,SJA Taufel,IJ Gould
433605,2010/11,Chandigarh,2011/03/30,India,Pakistan,India,bat,normal,0,India,29,0,SR Tendulkar,"Punjab Cricket Association Stadium, Mohali",IJ Gould,SJA Taufel,BF Bowden
433604,2010/11,Colombo,2011/03/29,Sri Lanka,New Zealand,New Zealand,bat,normal,0,Sri Lanka,0,5,KC Sangakkara,R Premadasa Stadium,Aleem Dar,SJ Davis,M Erasmus
433603,2010/11,Colombo,2011/03/26,Sri Lanka,England,England,bat,normal,0,Sri Lanka,0,10,TM Dilshan,R Premadasa Stadium,BR Doctrove,SJA Taufel,AL Hill
433602,2010/11,Mirpur,2011/03/25,New Zealand,South Africa,New Zealand,bat,normal,0,New Zealand,49,0,JDP Oram,Shere Bangla National Stadium,Aleem Dar,RJ Tucker,HDPK Dharmasena
433601,2010/11,Ahmedabad,2011/03/24,India,Australia,Australia,bat,normal,0,India,0,5,Yuvraj Singh,"Sardar Patel Stadium, Motera",M Erasmus,IJ Gould,RA Kettleborough
433600,2010/11,Mirpur,2011/03/23,Pakistan,West Indies,West Indies,bat,normal,0,Pakistan,0,10,Mohammad Hafeez,Shere Bangla National Stadium,BF Bowden,SJ Davis,DJ Harper
433599,2010/11,Chennai,2011/03/20,India,West Indies,India,bat,normal,0,India,80,0,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk",SJ Davis,SJA Taufel,BNJ Oxenford
433598,2010/11,Kolkata,2011/03/20,Kenya,Zimbabwe,Zimbabwe,bat,normal,0,Zimbabwe,161,0,CR Ervine,Eden Gardens,EAR de Silva,HDPK Dharmasena,IJ Gould
433596,2010/11,Colombo,2011/03/19,Australia,Pakistan,Australia,bat,normal,0,Pakistan,0,4,Umar Akmal,R Premadasa Stadium,M Erasmus,AL Hill,NJ Llong
433597,2010/11,Mirpur,2011/03/19,Bangladesh,South Africa,South Africa,bat,normal,0,South Africa,206,0,LL Tsotsobe,Shere Bangla National Stadium,Aleem Dar,DJ Harper,RJ Tucker
433594,2010/11,Mumbai,2011/03/18,New Zealand,Sri Lanka,Sri Lanka,bat,normal,0,Sri Lanka,112,0,KC Sangakkara,Wankhede Stadium,Asad Rauf,RA Kettleborough,AM Saheba
433595,2010/11,Kolkata,2011/03/18,Ireland,Netherlands,Ireland,field,normal,0,Ireland,0,6,PR Stirling,Eden Gardens,BR Doctrove,IJ Gould,HDPK Dharmasena
433593,2010/11,Chennai,2011/03/17,England,West Indies,England,bat,normal,0,England,18,0,JC Tredwell,"MA Chidambaram Stadium, Chepauk",SJ Davis,BNJ Oxenford,SJA Taufel
433592,2010/11,Bangalore,2011/03/16,Australia,Canada,Canada,bat,normal,0,Australia,0,7,SR Watson,M Chinnaswamy Stadium,BF Bowden,AM Saheba,RA Kettleborough
433591,2010/11,Kolkata,2011/03/15,Ireland,South Africa,Ireland,field,normal,0,South Africa,131,0,JP Duminy,Eden Gardens,HDPK Dharmasena,BR Doctrove,SJA Taufel
433589,2010/11,,2011/03/14,Pakistan,Zimbabwe,Zimbabwe,bat,D/L,1,Pakistan,0,7,Umar Gul,Pallekele International Cricket Stadium,AL Hill,NJ Llong,M Erasmus
433590,2010/11,Chittagong,2011/03/14,Bangladesh,Netherlands,Netherlands,bat,normal,0,Bangladesh,0,6,Imrul Kayes,Zahur Ahmed Chowdhury Stadium,Aleem Dar,RJ Tucker,DJ Harper
433588,2010/11,Bangalore,2011/03/13,Australia,Kenya,Australia,bat,normal,0,Australia,60,0,CO Obuya,M Chinnaswamy Stadium,Asad Rauf,RA Kettleborough,BF Bowden
433587,2010/11,Mumbai,2011/03/13,Canada,New Zealand,Canada,field,normal,0,New Zealand,97,0,BB McCullum,Wankhede Stadium,BNJ Oxenford,SK Tarapore,SJ Davis
433586,2010/11,Nagpur,2011/03/12,India,South Africa,India,bat,normal,0,South Africa,0,3,DW Steyn,"Vidarbha Cricket Association Stadium, Jamtha",IJ Gould,SJA Taufel,BR Doctrove
433584,2010/11,Chandigarh,2011/03/11,Ireland,West Indies,Ireland,field,normal,0,West Indies,44,0,KA Pollard,"Punjab Cricket Association Stadium, Mohali",EAR de Silva,SK Tarapore,BNJ Oxenford
433585,2010/11,Chittagong,2011/03/11,Bangladesh,England,Bangladesh,field,normal,0,Bangladesh,0,2,Imrul Kayes,Zahur Ahmed Chowdhury Stadium,DJ Harper,RJ Tucker,Aleem Dar
433583,2010/11,,2011/03/10,Sri Lanka,Zimbabwe,Zimbabwe,field,normal,0,Sri Lanka,139,0,TM Dilshan,Pallekele International Cricket Stadium,M Erasmus,NJ Llong,AL Hill
433582,2010/11,Delhi,2011/03/09,India,Netherlands,Netherlands,bat,normal,0,India,0,5,Yuvraj Singh,Feroz Shah Kotla,SJ Davis,BNJ Oxenford,BR Doctrove
433581,2010/11,,2011/03/08,New Zealand,Pakistan,New Zealand,bat,normal,0,New Zealand,110,0,LRPL Taylor,Pallekele International Cricket Stadium,DJ Harper,NJ Llong,IJ Gould
433580,2010/11,Delhi,2011/03/07,Canada,Kenya,Kenya,bat,normal,0,Canada,0,5,H Osinde,Feroz Shah Kotla,Asad Rauf,BR Doctrove,BNJ Oxenford
433578,2010/11,Bangalore,2011/03/06,India,Ireland,India,field,normal,0,India,0,5,Yuvraj Singh,M Chinnaswamy Stadium,BF Bowden,RJ Tucker,M Erasmus
433579,2010/11,Chennai,2011/03/06,England,South Africa,England,bat,normal,0,England,6,0,RS Bopara,"MA Chidambaram Stadium, Chepauk",AM Saheba,SJA Taufel,EAR de Silva
433577,2010/11,Colombo,2011/03/05,Sri Lanka,Australia,Sri Lanka,bat,normal,0,,0,0,,R Premadasa Stadium,IJ Gould,AL Hill,SK Tarapore
433575,2010/11,Ahmedabad,2011/03/04,New Zealand,Zimbabwe,Zimbabwe,bat,normal,0,New Zealand,0,10,MJ Guptill,"Sardar Patel Stadium, Motera",Aleem Dar,M Erasmus,RJ Tucker
433576,2010/11,Mirpur,2011/03/04,Bangladesh,West Indies,Bangladesh,bat,normal,0,West Indies,0,9,KAJ Roach,Shere Bangla National Stadium,SJ Davis,HDPK Dharmasena,Asad Rauf
433573,2010/11,Chandigarh,2011/03/03,Netherlands,South Africa,Netherlands,field,normal,0,South Africa,231,0,AB de Villiers,"Punjab Cricket Association Stadium, Mohali",EAR de Silva,RA Kettleborough,SJA Taufel
433574,2010/11,Colombo,2011/03/03,Canada,Pakistan,Pakistan,bat,normal,0,Pakistan,46,0,Shahid Afridi,R Premadasa Stadium,DJ Harper,NJ Llong,AL Hill
433572,2010/11,Bangalore,2011/03/02,England,Ireland,England,bat,normal,0,Ireland,0,3,KJ O'Brien,M Chinnaswamy Stadium,Aleem Dar,BF Bowden,M Erasmus
433571,2010/11,Colombo,2011/03/01,Sri Lanka,Kenya,Kenya,bat,normal,0,Sri Lanka,0,9,SL Malinga,R Premadasa Stadium,AL Hill,SK Tarapore,IJ Gould
433569,2010/11,Delhi,2011/02/28,Netherlands,West Indies,Netherlands,field,normal,0,West Indies,215,0,KAJ Roach,Feroz Shah Kotla,AM Saheba,SJA Taufel,RA Kettleborough
433570,2010/11,Nagpur,2011/02/28,Canada,Zimbabwe,Zimbabwe,bat,normal,0,Zimbabwe,175,0,T Taibu,"Vidarbha Cricket Association Stadium, Jamtha",Asad Rauf,BNJ Oxenford,SJ Davis
433568,2010/11,Bangalore,2011/02/27,India,England,India,bat,normal,0,,0,0,AJ Strauss,M Chinnaswamy Stadium,BF Bowden,M Erasmus,RJ Tucker
433567,2010/11,Colombo,2011/02/26,Sri Lanka,Pakistan,Pakistan,bat,normal,0,Pakistan,11,0,Shahid Afridi,R Premadasa Stadium,IJ Gould,DJ Harper,NJ Llong
433566,2010/11,Mirpur,2011/02/25,Bangladesh,Ireland,Bangladesh,bat,normal,0,Bangladesh,27,0,Tamim Iqbal,Shere Bangla National Stadium,Aleem Dar,RJ Tucker,BF Bowden
433565,2010/11,Nagpur,2011/02/25,Australia,New Zealand,Australia,field,normal,0,Australia,0,7,MG Johnson,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,BR Doctrove,Asad Rauf
433564,2010/11,Delhi,2011/02/24,South Africa,West Indies,South Africa,field,normal,0,South Africa,0,7,AB de Villiers,Feroz Shah Kotla,AM Saheba,SJA Taufel,EAR de Silva
433563,2010/11,Hambantota,2011/02/23,Kenya,Pakistan,Pakistan,bat,normal,0,Pakistan,205,0,Umar Akmal,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",AL Hill,NJ Llong,DJ Harper
433562,2010/11,Nagpur,2011/02/22,England,Netherlands,Netherlands,bat,normal,0,England,0,6,RN ten Doeschate,"Vidarbha Cricket Association Stadium, Jamtha",Asad Rauf,BNJ Oxenford,HDPK Dharmasena
433561,2010/11,Ahmedabad,2011/02/21,Australia,Zimbabwe,Australia,bat,normal,0,Australia,91,0,SR Watson,"Sardar Patel Stadium, Motera",EAR de Silva,RA Kettleborough,AM Saheba
433559,2010/11,Chennai,2011/02/20,Kenya,New Zealand,Kenya,bat,normal,0,New Zealand,0,10,HK Bennett,"MA Chidambaram Stadium, Chepauk",M Erasmus,RJ Tucker,Aleem Dar
433560,2010/11,Hambantota,2011/02/20,Sri Lanka,Canada,Sri Lanka,bat,normal,0,Sri Lanka,210,0,DPMD Jayawardene,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",IJ Gould,SK Tarapore,AL Hill
433558,2010/11,Mirpur,2011/02/19,Bangladesh,India,Bangladesh,field,normal,0,India,87,0,V Sehwag,Shere Bangla National Stadium,SJ Davis,HDPK Dharmasena,BR Doctrove
464992,2010/11,Colombo,2011/02/06,Sri Lanka,West Indies,West Indies,field,normal,0,Sri Lanka,26,0,KC Sangakkara,Sinhalese Sports Club Ground,EAR de Silva,BNJ Oxenford,TH Wijewardene
446968,2010/11,Perth,2011/02/06,Australia,England,Australia,bat,normal,0,Australia,57,0,AC Voges,Western Australia Cricket Association Ground,Asad Rauf,PR Reiffel,M Erasmus
473928,2010/11,Auckland,2011/02/05,New Zealand,Pakistan,Pakistan,field,normal,0,New Zealand,57,0,JD Ryder,Eden Park,SJ Davis,AL Hill,BF Bowden
473927,2010/11,Hamilton,2011/02/03,New Zealand,Pakistan,New Zealand,field,normal,0,Pakistan,41,0,Ahmed Shehzad,Seddon Park,SJ Davis,AL Hill,CB Gaffaney
464991,2010/11,Colombo,2011/02/03,Sri Lanka,West Indies,Sri Lanka,field,D/L,1,Sri Lanka,0,8,WU Tharanga,Sinhalese Sports Club Ground,HDPK Dharmasena,BNJ Oxenford,REJ Martinesz
446967,2010/11,,2011/02/02,Australia,England,England,bat,normal,0,Australia,0,2,IJL Trott,Sydney Cricket Ground,M Erasmus,DJ Harper,Asad Rauf
473926,2010/11,Napier,2011/02/01,New Zealand,Pakistan,New Zealand,bat,normal,0,Pakistan,0,2,Misbah-ul-Haq,McLean Park,GAV Baxter,SJ Davis,BG Frost
464990,2010/11,Colombo,2011/01/31,Sri Lanka,West Indies,West Indies,bat,normal,0,,0,0,,Sinhalese Sports Club Ground,EAR de Silva,BNJ Oxenford,TH Wijewardene
446966,2010/11,Brisbane,2011/01/30,Australia,England,Australia,bat,normal,0,Australia,51,0,CR Woakes,"Brisbane Cricket Ground, Woolloongabba",Asad Rauf,RJ Tucker,M Erasmus
473925,2010/11,Christchurch,2011/01/29,New Zealand,Pakistan,New Zealand,field,normal,0,Pakistan,43,0,Mohammad Hafeez,AMI Stadium,GAV Baxter,AM Saheba,BG Frost
473924,2010/11,,2011/01/26,New Zealand,Pakistan,New Zealand,field,normal,0,,0,0,,Queenstown Events Centre,CB Gaffaney,AM Saheba,BG Frost
446965,2010/11,,2011/01/26,Australia,England,England,bat,normal,0,England,21,0,IJL Trott,Adelaide Oval,M Erasmus,SD Fry,GAV Baxter
463154,2010/11,Centurion,2011/01/23,South Africa,India,India,field,D/L,1,South Africa,33,0,HM Amla,SuperSport Park,BG Jerling,SJA Taufel,S George
446964,2010/11,,2011/01/23,Australia,England,England,bat,normal,0,Australia,0,4,B Lee,Sydney Cricket Ground,GAV Baxter,PR Reiffel,AL Hill
473923,2010/11,Wellington,2011/01/22,New Zealand,Pakistan,Pakistan,bat,normal,0,New Zealand,0,9,TG Southee,Westpac Stadium,CB Gaffaney,AM Saheba,BG Frost
446963,2010/11,Hobart,2011/01/21,Australia,England,England,field,normal,0,Australia,46,0,SE Marsh,Bellerive Oval,AL Hill,PR Reiffel,BF Bowden
463153,2010/11,Port Elizabeth,2011/01/21,South Africa,India,South Africa,bat,D/L,1,South Africa,48,0,JP Duminy,St George's Park,JD Cloete,SJA Taufel,BG Jerling
463152,2010/11,Cape Town,2011/01/18,South Africa,India,South Africa,bat,normal,0,India,0,2,YK Pathan,Newlands,JD Cloete,SJA Taufel,S George
446962,2010/11,,2011/01/16,Australia,England,England,bat,normal,0,Australia,0,6,SR Watson,Melbourne Cricket Ground,BF Bowden,BNJ Oxenford,AL Hill
463151,2010/11,Johannesburg,2011/01/15,South Africa,India,India,bat,normal,0,India,1,0,MM Patel,New Wanderers Stadium,BG Jerling,SJA Taufel,JD Cloete
463150,2010/11,Durban,2011/01/12,South Africa,India,South Africa,bat,normal,0,South Africa,135,0,LL Tsotsobe,Kingsmead,M Erasmus,SJA Taufel,BG Jerling
486526,2010/11,Chittagong,2010/12/12,Bangladesh,Zimbabwe,Zimbabwe,bat,normal,0,Bangladesh,0,6,Tamim Iqbal,Zahur Ahmed Chowdhury Stadium,EAR de Silva,Nadir Shah,Enamul Haque
467887,2010/11,Chennai,2010/12/10,India,New Zealand,New Zealand,bat,normal,0,India,0,8,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk",RA Kettleborough,AM Saheba,S Asnani
467886,2010/11,Bangalore,2010/12/07,India,New Zealand,India,field,normal,0,India,0,5,YK Pathan,M Chinnaswamy Stadium,RA Kettleborough,AM Saheba,S Asnani
486523,2010/11,Mirpur,2010/12/06,Bangladesh,Zimbabwe,Zimbabwe,field,normal,0,Bangladesh,65,0,Abdur Razzak,Shere Bangla National Stadium,EAR de Silva,Sharfuddoula,Nadir Shah
467885,2010/11,Vadodara,2010/12/04,India,New Zealand,India,field,normal,0,India,0,9,G Gambhir,Reliance Stadium,RA Kettleborough,SK Tarapore,SS Hazare
